ID,label,tanggal,judul,narasi,nama file gambar
491287,1,15/06/2016,Foto Rumah Roboh yang Harus Diberikan Donasi Bukan Pelanggar Perda,"RAKYAT seperti inilah yang harusnya mendapatkan DONASI..
 jangan diJUNGKIR BALIKkan yang melakukan pelanggaran PERDA di beri DONASI,.",491287.jpg
376596,0,19/06/2016,": Skandal Keuangan Tersebar, Gubernur Tokyo Mengundurkan Diri",Gubernur Tokyo Yoichi Masuzoe mengundurkan diri 1 minggu sejak isu skandal keuangannya menyebar.,376596.jpg
810771,0,20/06/2016,: Nenek Sepuh Yang Butuh Donasi,"Beredar foto di medsos berikut, foto seorang ibu yang bersandar di dinding sebuah pasar, dengan prolog seolah-olah beliau butuh dibantu",810771.jpg
491278,0,21/06/2016,: Panduan Mencerna Berita Agar Tidak Termakan & Sebarkan Hoax,Panduan Mencerna Berita Agar Tidak Termakan & Sebarkan Hoax,491278.jpg
810764,1,24/06/2016,Pejabat Pemkot Parepare Injak Sajadah Pakai Sepatu,Oknum pejabat sekarang injak injak sejadah dengan sepatu dari rakyat..luar biasa.#edisiramadhanpenuhberkah#,810764.png
843533,1,24/06/2016,Mendagri Menghapus Perda Syariah Tentang Membaca Al Quran di Batam,"Dalam daftar Perda yang dibatalkan oleh Kemendagri adalah
 
 335 KEP. RIAU Kota Batam PENYELENGGARAN PENDIDIKAN DASAR DAN MENENGAH DI KOTA BATAM 4 Tahun 2010",843533.png
966408,1,26/06/2016,Tentara Myanmar Paksa Orang Etnis Rohingya Untuk Makan Saat Sedang Berpuasa di Bulan Ramadan,Tentara Myanmar Paksa Orang Etnis Rohingya Untuk Makan Saat Sedang Berpuasa di Bulan Ramadan,966408.jpg
278279,0,27/06/2016,"Dihadang Warga Penjaringan, Ahok Kabur Lewat Kebun","Gubernur DKI Jakarta Basuki Tjahaja Purnama (Ahok) berhasil meloloskan diri dari hadangan ratusan warga Penjaringan Jakarta Utara, yang sudah menunggu kehadirannya sejak 15:00 WIB.",278279.png
302853,1,28/06/2016,"Taharrush, Budaya Pemerkosaan Massal Kuno Ala Bangsa Arab Menyebar ke Eropa",Metode pemerkosaan Taharrush mulai diperkenalkan oleh para imigran arab di Eropa,302853.png
614148,1,29/06/2016,Jamaah di Mekkah Yang Makan Sembarangan di Siang Ramadan,Siang hari Ramadan di Pelataran Masjidil Haram beberapa jamaah dan pekerja terlihat bebas menyantap makanan dan warung tetap saja buka melayani pelanggan tanpa khawatir terjadi sweeping .,614148.jpg
442113,1,30/06/2016,Peserta Pesta Bugil Di Pantai Dimakan Piranha,"Naudzubillah minzalik.
 Mereka berencana mengadakan konsert party BugiL disuatu pantai di bulan Ramadhan malah terjadilah bencana,.
 Hanya dengan Allah kirimkan Satu ekor IKAN saja,. Mereka semua hampir habis dilahap oleh ikan tersebut.
 SEMOGA MENJADI SATU AJARAN BUAT DIRI QT SENDIRI. AMINN..",442113.jpg
73468,1,01/07/2016,Jokowi Menaikan Pajak Penghasilan dari 10% Menjadi 15%,"Tahukah Anda, Diam-Diam Jokowi telah menaikkan Pajak Penghasilan Para Pekerja dan Buruh? Aha.Sebagai HRD Saya tau, Mulai dipotongnya Gajian Juli 2016.",73468.jpg
903612,1,01/07/2016,Jokowi Minta Maaf Kepada PKI,Masing-masing portal sumber tersebut memuat pemberitaan mengenai rencana Presiden Joko Widodo akan memberikan permohonan maaf secara resmi kepada PKI.,903612.jpg
253697,0,01/07/2016,Klaim Jonru Bahwa Dunia Tidak Peduli Kepada Umat Muslim Korban Bom Turki,"Bagi mereka, umat Islam yang terbunuh memang tidak penting untuk dibicarakan",253697.jpg
597753,1,03/07/2016,Facebook Mengakuisisi Semua Postingan Penggunanya,"From Monday, 27th June, 2016, 1528 IST, I dont give Facebook permission to use my pictures, my information or my publications, both of the past and the future, mine or those where I show up.",597753.jpg
114424,0,03/07/2016,Larangan Takbiran di DKI Jakarta,"UNDANGAN TERBUKA UNTUK UMAT ISLAM
 
 Untuk menghidupkan malam Idul Fitri, sekaligus melestarikan tradisi Muslim di Nusantara, Front Pembela Islam (FPI) akan menggelar acara TAKBIRAN KELILING BESAR-BESARAN, pada:",114424.jpg
687861,0,04/07/2016,Pernyataan Ketua MUI Terkait Pelarangan Takbiran Keliling,"Pemberitaan di Islamedia mengatakan kalau KH Maruf Amin, Ketua Majeslis Ulama Indonesia (MUI), memprotes pelarangan takbiran keliling di Indonesia, khususnya di DKI Jakarta.",687861.png
679669,1,05/07/2016,Vidio Baca Al-Quran dengan Langgam Jawa di Turki,Vidio yang menunjukkan seorang pria yang tengah mengimami solat dengan langgam jawa. Dan dikatakan jika pria tersebut adalah seorang Imam di Turki dan sedang membaca Al-Quran dengan langgam jawa.,679669.png
179957,2,06/07/2016,"Demi pencitraan, shaf sholat di Padang dimundurkan","UJI NYALI RAKYAT MINANGKABAU
 
 Cie cieee Lagi coba ngrayu nih yeee Tes nyali urang Minang.",179957.jpg
737011,1,07/07/2016,FOTO KEMACETAN DI BREBES,"Sebuah foto dengan tampilan kondisi pintu tol yang dipenuhi oleh kendaraan, dan diklaim berada di salah satu pintu tol Indonesia.",737011.jpg
515827,1,09/07/2016,Meninggalnya Husni Kamil Manik Dikaitkan dengan Kecurangan di Pilpres 2014,"Ketika tujuh langka terakhir meninggalkan kuburannya, maka sang Malaikat akan bertanya pada Husni Kamil Manik (HKM).",515827.jpg
851697,1,09/07/2016,Ditemukannya Rangka Tubuh Kaum Ad,"Masnuss:
 Kerangka kaum Add umatnya Nabi HUD AS mereka di hantam hujan badai dingin 7 hari 8 malam.",851697.jpg
212718,1,10/07/2016,Menteri Energi Jepang Membungkuk Selama 20 Menit sebagai Bentuk Permintaan Maaf,"MENTERI ENERGI JEPANG MEMBUNGKUK SELAMA 20 MENIT, SBGAI PERMINTAAN MAAF KPD RAKYAT KRN LISTRIK PADAM SLM 20 MNT pic.twitter.com/djvz1Xg2K9
 00.43  2 Jul 2016",212718.jpg
769775,0,10/07/2016,Ketidakjujuran Presiden Jokowi Perihal Silsilah Keluarganya,"Hei, begini teman: Jika ada pemimpin yang latar belakang keluarganya tidak jelas, menjadi pro dan kontra, dan selama ini terkesan seperti ditutup-tutupi, tak pernah diklarifikasi, tidakkah Anda melihat ada sesuatu yang aneh?",769775.jpg
949995,0,12/07/2016,: Kaos Kaki Jokowi,"Lagi-lagi terbukti, Shalat di Padang cuma pencitraan. Bahkan shaf sengaja dimundurkan agar wartawan mudah memotret adegan shalatnya.",949995.jpg
7914,1,13/07/2016,: Hati -hati Panggilan Telpon Nomor Tidak Dikenal !!,Hati -hati Panggilan Telpon Nomor Tidak Dikenal !!,7914.jpg
859880,0,15/07/2016,Film Pendek Berjudul Hoax,Film Pendek Berjudul Hoax,859880.png
909031,0,15/07/2016,"Akhirnya 3 Bank Besar Indonesia Berhutang Besar ke Cina, Apa Selanjutnya ?","Penguasaan sektor finansiil oleh Cina semakin jelas. Ini dampaknya Indonesia semakin terjajah secara ekonomi oleh Cina. Karena 3 Bank BUMN yaitu PT Bank Mandiri Tbk, PT Bank Rakyat Indonesia (BRI) Tbk, dan PT Bank Negara Indonesia (BNI) Tbk pinjam ke Cina Development Bank (CDB).",909031.png
524005,1,16/07/2016,Aparat Dukcapil Bingung Rusun Kapuk Muara Mayoritas Diisi Pendatang Tionghoa dan Bermobil Mewah,"Sejatinya penghuni rumah susun (rusun) dikhususkan bagi mereka warga asli Jakarta yang memiliki kemampuan ekonomi rendah. Hal itu dikarenakan untuk mendukung beberapa program Pemprov DKI yang berhubungan dengan penataan kota Jakarta, yaitu pelebaran sungai atau pembersihan pemukiman di bawah kolong tol.",524005.png
130788,0,17/07/2016,Arti Kata Pokemon Dalam Bahasa Syriac Yang Berarti Aku Yahudi,"Dalam sebuah dokumen negara yang dirampas pasukan Amerika Serikat, ketika melakukan kudeta pada 2004 lalu, terungkap bahwa ada tindakan tidak terpuji atau pesan negatif yang terdapat di balik film itu.",130788.png
818911,0,17/07/2016,Tiang Pancang Proyek Infrastruktur Berisikan Narkoba,Di dalam besi-besi tiang pancang untuk pembangunan infrastruktur yg diimpor dari Cina diketahui dijadikan sarana untuk memasukkan narkotika dan obat-obat terlarang jenis sabu seberat 5 kilogram per tiangnya besinya. Tinggal dikalikan saja berapa tiang besi yg diimpor dari Cina itu (beserta pekerja-pekerjanya) yg dijadikan alat kirim narkoba tersebut.,818911.jpg
40671,1,24/07/2016,"ABSEN DI ACARA HARI ANAK NASIONAL, JOKOWI PILIH HADIRI SILATNAS RELAWAN","Ketidakhadiran Presiden Joko Widodo (Jokowi) pada puncak peringatan Hari Anak Nasional (HAN) 2016 di Mataram, NTB, hari ini Sabtu (23/7), menimbulkan kekecewaan anak-anak yang datang dari berbagai provinsi.",40671.jpg
458459,1,25/07/2016,"Kalau tidak ada Santoso, Muslim POSO Sudah Habis diBantai Kristen","Warga Poso : Kalau Tidak Ada Santoso / Abu Wardah, Muslim POSO Sudah Habis Dibantai Kristen",458459.jpg
663263,1,25/07/2016,Tiongkok Produksi Kornet Berbahan Tubuh Manusia,"PLEASE SEND THIS TO ALL YOUR CONTACT, ITS VERY IMPORTANT. Chinese people have started producing coorned beef with their dead bodies and sending them to africa. please stay away from coorned beef irrespetive of brand, most especially in africa and from Afro-Asian Grocery Shop.",663263.jpg
81628,1,26/07/2016,"Jenazah Siyono utuh, berarti ybs Mati Syahid",Kematian Siyono di tangan Densus 88 telah mencatatkan dirinya sebagai korban ke 121 terduga teroris yang langsung dibunuh tanpa bukti. Terdapat kisah menarik dalam jasad Siyono. Jasadnya tidak membusuk meskipun sudah hampir sebulan dikuburkan.,81628.jpg
327378,1,01/08/2016,Pulau Berbentuk Bulan Sabit dan Bintang,"cross check sebentar ke google maps, ternyata di pulau tersebut tidak ada pulau bintangnya, atau sedang pasang naik sehingga p bintangnya tenggelam? ada yg bisa konfirmasi lebih detail?.",327378.jpg
384727,1,01/08/2016,"The Jakarta Post Memuat Berita di Koran Cetak dan Elektronik, bahwa 14 Terpidana Narkoba Dieksekusi Mati pada Juli 2016",Firing squads kill 4 convicts,384727.jpg
81619,0,02/08/2016,: Waspada SCAM Pesan Berantai Video Call Whatsapp,"[SCAM] Beredar broadcast aktivasi feature video call dengan pesan: *Wow ! New Whatsapp Video calling Version is leaked with HD quality and many More features, Click on below link to Download !*",81619.jpg
605906,0,06/08/2016,Google Maps Tak Cantumkan Negara Palestina,"Tak pernah ada label Palestina di Google Maps, ujar seorang juru bicara Google dalam sebuah pernyataan yang dirangkum KompasTekno dari Fortune, Jumat (12/8/2016).",605906.jpg
843470,0,08/08/2016,"Sepi Dari Pemberitaan, Tiga Biksu Asal China Ditangkap Karena Edarkan Uang Palsu","Sepi Dari Pemberitaan, Tiga Biksu Asal China Ditangkap Karena Edarkan Uang Palsu",843470.jpg
909008,1,09/08/2016,Seorang Gadis Palestina Ditembaki Oleh 10 Laki-Laki Warga Israel,"10 laki-laki bersenjata menembak seorang gadis tanpa perlawanan. Karna ini terjadi di Palestina, maka mereka tidak menyebut sebagai pelanggaran HAM Berat! Tapi kalau saja ini terjadi di Prancis, pasti ramai sudah mereka memasang gambar Support Prancis, dan mengutuk aksi tersebut.",909008.png
302798,1,13/08/2016,PT Astra Honda Motor Indonesia Bagi-Bagi Motor Honda CBR 250 RR,PT Astra Honda Motor Indonesia Bagi-Bagi Motor Honda CBR 250 RR,302798.jpg
360136,0,15/08/2016,Isu Warga Kehormatan Acandra Tahar,Di Amerika walau Anda warga negara asing namun prestasi Anda luar biasa maka pasti mendapat hak istimewa berupa extra ordinary person atau semacam honorary Citizen dan dapat green card pada awalnya dan kemudian passport.,360136.jpg
851654,0,22/08/2016,PBB Membantu Assad,Artikel tersebut mengklaim PBB membantu Bashar Assad menyerang rumah sakit dengan alat GPS yang tertanam dalam baju dokter dari PBB.,851654.png
433858,1,25/08/2016,Wacana Revisi Undang-Undang Kewarganegaraan,UU Dwi Kewarganegaraan yang akan dipercepat disahkan justru akan memudahkan China kuasai Indonesia dan pribumi makin terjajah.,433858.jpg
499397,0,27/08/2016,Kominfo Memblokir Situs Cekktp,Kominfo mengimbau masyarakat untuk tidak mempercayai situs-situs yang meminta nomor induk kependudukan (NIK).,499397.png
351943,1,02/09/2016,Jonru Ginting dukung korban penggusuran,"Kagum pada keberanian ibu ini. Lebih kagum lagi melihat bendera merah putih di tangannya. Dengan bendera itu seolah-olah ia berkata, Hai Penjajah, kami akan mempertahankan Indonesia!",351943.jpg
179907,1,07/09/2016,Foto Pembantaian dan Pembakaran Umat Muslim Myanmar karena Tidak Mau Pindah Agama,Pembantaian Umat Muslim Myanmar dengan dibakar karena tidak mau pindah Agama. Mudah2an mereka masuk surga.,179907.jpg
712388,1,08/09/2016,Gula Jawa Mengandung Formalin,"Info dibawah ini benar tidak ya?
 Hati2 dgn gula merah / gula jawa !!i
 Dari temen2 ITB 71 .biologi yg akan melanjutkan penelitian ttg gula merah
 *Gula Jawa/ Gula Aren/ Gula Merah*",712388.jpg
655044,1,10/09/2016,"Gubernur Papua, Lukas Enembe Hadir di Rapat KTT Amerika Serikat - Afrika",Diam-diam Lukas Enembe Bertemu Dengan Presiden Obama (AS) dan Presiden Zimbia di Kota Washington,655044.jpg
769730,1,16/09/2016,": Bangkrut, Jokowi Lirik Uang Zakat di Baznaz Buat Dipakai","Bangkrut, Jokowi Lirik Uang Zakat di Baznaz Buat Dipakai",769730.jpg
229053,1,21/09/2016,: Satpol PP Pasang Spanduk Untuk Kampanye Ahok - Djarot,"Baru juga diumumkan 18 September 2016 belum resmi daftar dan jadwal kampanye, sudah langgar aturan. Sejak kapan Satpol PP malah pasang spanduk kampanye?? Biasanya Satpol PP itu tugasnya tertibkan dan turunkan spanduk kampanye/iklan yang langgar aturan keindahan kota. Mana Bawaslu/Panaslu apa sudah disuap Ahok?",229053.jpg
687794,0,30/09/2016,"Tidak Ada Media Yang Meliput Demo Buruh Di Depan Gedung KPK, Balai Kota, dan Sekitar Istana","Tidak Ada Media Yang Meliput Demo Buruh Di Depan Gedung KPK, Balai Kota, dan Sekitar Istana",687794.jpg
720567,1,02/10/2016,"Meme Bertuliskan Eiit... Belum Sunat, Gak Boleh Nyalon Gubernur Yang Diunggah oleh Akun Facebook Anies Baswedan - Sandiaga Uno","Eiit Belum Sunat, Gak Boleh Nyalon Gubernur.",720567.jpg
220850,1,06/10/2016,"Kristenisasi di Rusun di DKI, dan Mencantumkan Video Anak-Anak Berjilbab Yang Sedang Menyanyikan Lagu Rohani Nasrani","Bantu share dari seorang Ustd yg sedih di Rusun..
 Assalamualaikum warohmatullohi wabarokaatuh
 *MOHON PERHATIAN PARA KYAI, USTADZ, DAI & PARA PEJUANG ISLAM!!!*
 ?
 *KRISTENISASI DIMULAI DI- RUSUN², YANG LUPUT PERHATIAN DAN PUBLIKASI MEDIA*",220850.jpg
335535,1,07/10/2016,Permen Jari Rasa Narkoba,Info dr dinas kesehatan kota tangerang..permen jari ditemukan di sekolah daerah ciledug..anak yang mengkonsumsi permen ini tertidur selama 2 hari.seperti orang kecanduan..minta2 permen jari..sekarang dlam penyelidikan..mohon hati2 bwt kita semua..mihon bu guru..mint tolong anak2 dilarang jajan di abang2..yg julanny aneh2,335535.jpg
269998,1,10/10/2016,Pembuat Desain Roti Al Maidah: 51,BERANI BERBUAT BERANI TANGGUNG JAWAB BUKAN KABUR SEMBUNYI,269998.jpg
73385,0,11/10/2016,Februniye Walikota Kristen Pertama Di Kota Mardin yang Mayoritas Warganya Beragama Islam,"Di dalam pemberitaannya, portal okterus.com mengatakan bahwa Kota Mardin, Turki memiliki Walikota Kristen perempuan pertama, yakni Februniye Akyol.",73385.jpg
720554,0,11/10/2016,Harga Daging Lebih Murah di Singapura Daripada DKI Jakarta,"Singapura yang tidak punya peternakan sapi, harga daging sapinya lebih murah daripada di Jakarta. Konyol enggak tuh. Memang perlu gubernur yang lebih mengerti, kata Sandiaga di UMJ, Tangerang Selatan, Selasa.",720554.jpg
491176,1,13/10/2016,Meme Ridwan Kamil,Yang menolak Ahok karena ia Tionghoa adalah orang bodoh,491176.jpg
614055,1,17/10/2016,Hillary Clinton Menyatakan Ingin Belajar Pada Sri Mulyani dan Jokowi Pada Debat Calon Presiden Amerika,Dalam debat calon presiden Amerika siang tadi yang disiarkan oleh tv keseluruh dunia salah satu kandidat presiden Hilary Clinton ditanya oleh salah satu responden Siapa yang menginspirasi anda untuk tampil sebagai pemimpin bangsa Amerika dan siapa orang hebat yang anda kagumi ?,614055.jpg
794277,0,17/10/2016,Ciri-Ciri Anak Dominan Otak Kanan,"Di dalam artikel tersebut membahas mengenai tumbuh kembang anak, khususnya tumbuh kembang anak yang dominan otak kanannya. Salah satu poin yang diangkat dalam tulisan Ayah Edy itu ialah ciri-ciri anak dominan otak kanan.",794277.png
40609,1,18/10/2016,PERNYATAAN GUBERNUR PAPUA YANG SEBUT BELA AHOK,GUBERNUR PAPU Lukas Enembe : Kalau non muslim tidak boleh jadi gubernur DKI atau Presiden Indonesia maka biarkan Papua melanesia merdeka.,40609.jpg
630434,1,20/10/2016,STARBUCKS HARAM DI MALAYSIA,Bye bye Starbucks.. STARBUCKS TELAH DISAHKAN HARAM! Oleh JAKIM Jabatan Kemajuan Islam Malaysia.,630434.jpg
507553,1,28/10/2016,Bagaimana Ahok dan Djarot memindahkan pohon dalam rangka pembangunan Semanggi,Bagaimana Ahok dan Djarot memindahkan pohon dalam rangka pembangunan Semanggi,507553.jpg
253597,1,30/10/2016,: 500 WN China Datang ke Jakarta untuk Bela Ahok,Sebuah pesan berantai menyebutkan 500 WN China datang ke Jakarta melalui Bandara Soekarno-Hatta untuk membela Gubernur DKI Basuki Tjahaja Purnama (Ahok).,253597.png
515743,1,30/10/2016,Penculik Anak dengan Mukena Pink dan Pura-pura Gila,Sekedar info buat warga depok ini salah satu pelaku penculikan yang tertangkap tadi sore di daerah kampung benda cipayung depok.. modusnya pura-pura gila menggunakan mukena..komplotan udah menyebar di daerah jembatan serong rawa denok bulak rambutan..,515743.jpg
777884,0,01/11/2016,: Jangan Percaya Posting Palsu Provokatif di Medsos!,"Ahok Lepas 50 Marbut Masjid di Jakarta untuk Umrah di Makkah, diedit menjadi: Ahok Lepas 50 Marbut Masjid di Jakarta, Bohong.",777884.jpg
818842,1,03/11/2016,: Pencatutan Logo Kampus Dalam Poster Aksi Penjarakan Ahok,Pencatutan Logo Kampus Dalam Poster Aksi Penjarakan Ahok,818842.jpg
163483,0,03/11/2016,: Kominfo Blokir 11 Situs Yang Mengandung Unsur Sara,Kominfo Blokir 11 Situs Yang Mengandung Unsur Sara,163483.jpg
614036,1,04/11/2016,Dukungan Dari Erdogan Yang Disampaikan Staf Kedubes Turki Kepada Peserta Aksi Bela Quran,Ucapan salam dukungan dari Mr.Erdogan (Perdana Menteri Turki) yang disampaikan staf kedubes Turki kepada peserta Aksi Bela Quran.,614036.jpg
810646,1,04/11/2016,Foto Ribuan Demonstran Berkumpul di Istiqlal,Foto Ribuan Demonstran Berkumpul di Istiqlal,810646.jpg
32397,1,05/11/2016,Video Peserta Aksi 411 Merusak Toko,Sisa Video Pendemo yang menjarah warung di Jakarta 4 November semalam. Di share biar tahu kelakuannya!,32397.jpg
261771,1,05/11/2016,Presiden Mengundang Pelaku Pembakaran Masjid Tolikara,"This, will never be forgotten",261771.jpg
982668,1,05/11/2016,Penembak Jitu Terlihat di atas Gedung Indosat Bunderan HI,"Tadi siang, sniper diatas Gedung Indosat, Bundaran BI. Padahal dari pihak kepolisian mengatakan tidak ada satu pun aparat yang menggunakan senjata api",982668.png
237187,1,07/11/2016,Peluru Gas Airmata Diujicobakan Kepada Peserta Aksi 4 November 2016,Efek gas air mata yang dipakai polisi saat mengamankan demo damai adalah type yang sangat mematikan. Efeknya adalah (Safety concerns) Serious eye injuries and one death due to cardiac arrest!!! jadi yang dikatakan HABIB Rizieq adalah benar bahwa ini adalah pembantaian massal oleh pemerintah.(INGAT 1 ULAMA MENINGGAL DIBILANG KARENA ASMA YG BENAR ADALAH EFEK GAS AIR MATA death due to cardiac arrest ) efek gas air mata dari perusahaan asal france ini sangat mematikan (efek terkena bisa mati ditempat) !!!,237187.jpg
245380,1,07/11/2016,Kominfo Menginisiasi System Big Data Cyber Security,"Yth. Rekan-rekan semua. Menginformasikan & mengingatkan kepada teman-teman agar tidak lupa bahwa system Big Data Cyber Security (BDCS) Indonesia sdh terpasang, menyusul rencana Wantanas RI (Dewan Pertahanan Nasional) yg akan mengambil semua informasi melalui internet di Indonesia",245380.jpg
310922,1,07/11/2016,Foto Pelaku Penjarahan Mini Market Pada 4 November 2016 Selepas Aksi 411,Nih oknum perampokan minimarket di hari demo umat islam kemarin.liat mukanya ky ahok semua.,310922.jpg
