Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
6/27/2018,@InfoBDGKita,Informasi Bandung,"Via Vallen memang kerap jadi sorotan, kali ini penampilannya usai nyoblos di PILKADA 2018, warganet sampai gagal fokus lihat rambutnya",1.01206E+18,http://dlvr.it/QYkRJg,,,0,0,dlvr.it,1101,24,52,,12/27/2012,Bandung,"INFORMASI BANDUNG KITA - Arcamanik, Astana Anyar, Ciparay, Batununggal, Bojongloa, Cibeunying, Cibiru, Cicadas, Cicendo, Cinambo, Coblong, Kiaracondong, dll",http://www.facebook.com/beritabandungraya/,,View
6/27/2018,@republikaonline,Republika.co.id,Tiga Faktor Penentu Pemenang Pilkada Serentak 2018,1.01206E+18,http://republika.co.id/share/pazyek428,,,2,3,roltweet,985580,56,2812,✅,2/27/2009,"Jakarta, Indonesia",Akun Resmi Republika Online I Info Buku Republika? Cek @bukurepublika,http://www.republika.co.id,,View
6/27/2018,@cecdepok,cecdepok,KSP: Hasil Sementara Pilkada Buat Peta Jokowi di 2019 Makin Jelas,1.01206E+18,http://news.detik.com/read/2018/06/27/223212/4086982/10/ksp-hasil-sementara-pilkada-buat-peta-jokowi-di-2019-makin-jelas?utm_source=facebook&utm_medium=oa&utm_content=detikcom&utm_campaign=cmssocmed,,,0,1,Facebook,153,1210,0,,3/1/2012,Jl. Siliwangi No.10 Depok,"Media Sosial / Media Online Chief Editor's Club Depok (CEC DEPOK) didirikan oleh : Cyrellus Panjaitan BSc, Selaku KETUA Chief Editor's Club (CEC) Kota Depok.",http://cecdepok.blogspot.com/,,View
6/27/2018,@reni_marthalena,Reni Marthalena,INFOGRAFIK Quick Count Pilkada Sumut Pukul 14.45 WIB Versi SMRC -,1.01206E+18,"http://KOMPAS.com
http://dlvr.it/QYkPlf",https://pbs.twimg.com/media/DguK33-V4AADayi.png,,0,0,dlvr.it,122,62,2,,10/27/2016,"Tambun, Indonesia",keep calm,,,View
6/27/2018,@SMABontang,SMA Bontang,"Tersangka Korupsi Unggul di Pilkada Tulungagung, Ini Kata Tim Pemenangan dari Pesaingnya",1.01206E+18,http://dlvr.it/QYkPk8,,,0,0,dlvr.it,323,43,16,,9/25/2012,,Komunitas ABG - Anak SMU SMA Se Bontang - Join US!,,,View
6/27/2018,@SaintIndo,[Saint] indo,INFOGRAFIK Quick Count Pilkada Sumut Pukul 14.45 WIB Versi SMRC -,1.01206E+18,"http://KOMPAS.com
http://dlvr.it/QYkPdD",https://pbs.twimg.com/media/DguK3HsVMAAk1m2.png,,0,0,dlvr.it,4670,521,3,,7/21/2013,feed,"jika tak berkenan, mohon maaf.. kalok selow kadang beneran ngetwitt..",,,View
6/27/2018,@MedanPlus,Beritamedanplus.com,Deretan Meme Kocak dan Kreatif dari Warga Internet terkait Momen Pilkada Serentak,1.01205E+18,http://dlvr.it/QYkPBR,,,0,0,dlvr.it,55753,27720,28,,7/1/2012,Medan dan sekitarnya,Informasi Berita dan Bisnis TERPERCAYA dan TERLENGKAP Seputaran Medan dan Sekitarnya | Iklan: beritamedanplus@gmail.com / 0812. 8635. 4829,,,View
6/27/2018,@MedanPlus,Beritamedanplus.com,"Melongok 8 TPS nan Unik selama Gelaran Pesta Demokrasi Pilkada Serentak 2018, Horor hingga Romantis",1.01205E+18,http://dlvr.it/QYkPBC,,,0,0,dlvr.it,55753,27720,28,,7/1/2012,Medan dan sekitarnya,Informasi Berita dan Bisnis TERPERCAYA dan TERLENGKAP Seputaran Medan dan Sekitarnya | Iklan: beritamedanplus@gmail.com / 0812. 8635. 4829,,,View
6/27/2018,@cecdepok,cecdepok,"Golkar Anggap Hasil Sementara Pilkada 2018 ""Warning"" untuk Jokowi -",1.01205E+18,"http://Kompas.com
http://nasional.kompas.com/read/2018/06/27/23531431/golkar-anggap-hasil-sementara-pilkada-2018-jadi-warning-untuk-jokowi?utm_campaign=Dlvrit&utm_source=Facebook&utm_medium=Social",,,0,1,Facebook,153,1210,0,,3/1/2012,Jl. Siliwangi No.10 Depok,"Media Sosial / Media Online Chief Editor's Club Depok (CEC DEPOK) didirikan oleh : Cyrellus Panjaitan BSc, Selaku KETUA Chief Editor's Club (CEC) Kota Depok.",http://cecdepok.blogspot.com/,,View
6/27/2018,@PartaiNasdemOrg,Partai Nasdem,Partai NasDem Klaim Kemenangan di 11 Pilkada - Tribun Jabar,1.01205E+18,http://dlvr.it/QYkNmB,,,0,0,dlvr.it,2666,76,9,,11/14/2012,,Partai Nasdem,,,View
6/27/2018,@jawapos,Jawa Pos,"""Terbukti metode ini memberikan ketepatan yang akurat dalam prediksi kemenanagan. Seperti bukti bahwa Khofifah bakal unggul di Jatim, dan di Ganjar di Jateng.""",1.01205E+18,http://jawapos.com/n/223435,,,0,0,Jawapos.com auto tweet,42112,240,146,✅,3/16/2014,"Gedung Graha Pena Lt.9, Jl. Raya Kebayoran Lama No. 12, Kebayoran Lama, Jakarta Selatan, Indonesia 12210",Official Twitter Account of Jawa Pos | The Biggest Newspaper in Indonesia | Unduh Apps JawaPos disini http://bit.ly/2Km5iSp,https://jawapos.com,,View
6/27/2018,@IDartis,Artis Indonesia,"Gagal Jadi Anggota DPR, Lalu Ikut Pilkada 2018, Beginilah Nasib ... - Tribun Timur",1.01205E+18,http://dlvr.it/QYkNhM,,,0,0,dlvr.it,2201,17,5,,10/6/2012,Indonesia,"Info, Kabar, Gosip seputar Artis Indonesia.. Follow https://twitter.com/IDartis",https://twitter.com/IDartis,,View
6/27/2018,@yoandepari10,Yohana Suzana Depari,"Pilkada 2018, PDIP Menang di 6 Pilgub dan 91 Daerah  Sepertinya dpt dijadikan bahan koreksi lagi untuk pdip.",1.01205E+18,http://detik.id/VzFdeJ,,,0,0,Twitter for iPhone,1006,371,3,,11/3/2009,DKI Jakarta - Indonesia ,"Blessed, animal lovers,career woman.",https://instagram.com/yohanasuzanadepari/,,View
6/27/2018,@BORNEONEWS,BORNEONEWS,"Quick Count Pilkada Pulang Pisau 2018, Edy - Taty Klaim Kemenangan",1.01205E+18,https://www.borneonews.co.id/berita/97123-quick-count-pilkada-pulang-pisau-2018-edy---taty-klaim-kemenangan,,,0,0,Twitter Lite,5878,1626,42,,10/25/2010,"Central Borneo, Indonesia",Selamat Datang di Ruang Jurnalisme Publik Borneonews || FB Fan Page: Borneonews Redaksi || IG: [@]redaksiborneonews,http://borneonews.co.id,,View
6/27/2018,@gatra_gianyar,Info Gianyar,"Pj. Bupati Gianyar Ketut Rochineng melakukan monitoring Pilkada Bupati Gianyar dan Gubernur Bali di sejumlah TPS, 27 Juni 2018",1.01205E+18,https://www.facebook.com/infottgGianyar/videos/1020088738154708/,,,0,0,Facebook,568,170,0,,1/7/2012,Depan poskamling dangin,Informasi menjadi panglima di era kesejagatan. Mari berbagi informasi menuju era global yang menabukan batas kewilayahan,,,View
6/27/2018,@okjejakrekam,jejakrekam.com,"Sementara, dari 41.399 Suara Sah Pilkada Tabalong 2018, Anang Syakhfiani Raih 13.789 Suara",1.01205E+18,http://jejakrekam.com/2018/06/28/sementara-dari-41-399-suara-sah-pilkada-tabalong-2018-anang-syakhfiani-raih-13-789-suara/,https://pbs.twimg.com/media/DguI774UEAAGTvV.jpg,,0,0,WordPress.com,13,38,0,,10/28/2017,"DKI Jakarta, Indonesia",http://Jejakrekam.com Lebih baik di sini,,,View
6/27/2018,@rivalhz,Rival Ali™,#News Tim Sukses Peserta Pilkada Jombang 2018 Saling Klaim Menang,1.01205E+18,http://www.tribunnews.com/regional/2018/06/28/tim-sukses-peserta-pilkada-jombang-2018-saling-klaim-menang,,,0,0,twittbot.net,2924,763,55,,7/10/2013,Gorontalo Indonesia,Muslim | Keep Support to Chelsea FC | Favorite: @hazardeden10 & @isco_alarcon| Forever @chelseafc | Be A Master | Love IT | Selalu Berpikir Positif,,,View
6/27/2018,@BachtiarLiem,Webindo.id,GNR: Pidato Gatot Penentu Kemenangan Edy di Pilkada Sumut,1.01205E+18,https://www.webindo.id/newsprovinsi/2018/06/27/gnr-pidato-gatot-penentu-kemenangan-edy-di-pilkada-sumut/,,,0,0,WordPress.com,160,227,2,,11/5/2009,Jakarta,http://webindo.id Porta Bisnis Barometer #1 Pasar Indonesia,http://wp.me/1lGlz,,View
6/27/2018,@serambinews,Serambi Indonesia,"#PILKADA2018 | PADA PILKADA SERENTAK TAHUN 2018, PDIP DAN PKS BERKOALISI DI 33 DAERAH. DENGAN PERINCIAN, 3 DI TINGKAT PROVINSI, 24 PEMILIHAN TINGKAT KABUPATEN, DAN 6 PEMILIHAN TINGKAT KOTA.",1.01205E+18,http://aceh.tribunnews.com/2018/06/28/koalisi-pdip-dan-pks-menang-di-sulsel-keok-di-jatim-dan-sulawesi-tenggara,,,0,1,Twitter Web Client,76286,1046,144,✅,8/10/2009,Aceh,"Official Twitter Page of Serambi Indonesia, #Aceh Leading NewsPaper | Online | Mobile | Radio @SerambiFM | P +62651635544",http://serambinews.com/,,View
6/27/2018,@BORNEONEWS,BORNEONEWS,"Quick Count per Pukul 20.00 WIB, Sakariyas - Sunardi Litang Unggul di Pilkada Katingan 2018",1.01205E+18,https://www.borneonews.co.id/berita/97121-quick-count-per-pukul-20-00-wib-sakariyas---sunardi-litang-unggul-di-pilkada-katingan-2018,,,0,0,Twitter Lite,5878,1626,42,,10/25/2010,"Central Borneo, Indonesia",Selamat Datang di Ruang Jurnalisme Publik Borneonews || FB Fan Page: Borneonews Redaksi || IG: [@]redaksiborneonews,http://borneonews.co.id,,View
6/27/2018,@BORNEONEWS,BORNEONEWS,"Quick Count, Yulhaidir - Iswanti Raih 42,70% Suara di Pilkada Seruyan 2018",1.01205E+18,https://www.borneonews.co.id/berita/97119-quick-count-yulhaidir---iswanti-raih-42-70-suara-di-pilkada-seruyan-2018,,,0,0,Twitter Lite,5878,1626,42,,10/25/2010,"Central Borneo, Indonesia",Selamat Datang di Ruang Jurnalisme Publik Borneonews || FB Fan Page: Borneonews Redaksi || IG: [@]redaksiborneonews,http://borneonews.co.id,,View
6/27/2018,@BORNEONEWS,BORNEONEWS,"Ini Quick Count Pilkada Kapuas 2018 versi KPU, Ben Nafiah Unggul",1.01205E+18,https://www.borneonews.co.id/berita/97117-ini-quick-count-pilkada-kapuas-2018-versi-kpu-ben-nafiah-unggul,,,0,0,Twitter Lite,5878,1626,42,,10/25/2010,"Central Borneo, Indonesia",Selamat Datang di Ruang Jurnalisme Publik Borneonews || FB Fan Page: Borneonews Redaksi || IG: [@]redaksiborneonews,http://borneonews.co.id,,View
6/27/2018,@lintaspapuacom,Lintas Papua,Bupati dan Wakil Bupati Jayawijaya : Mari Ciptakan Pilkada Damai,1.01205E+18,http://lintaspapua.com/2018/06/28/bupati-dan-wakil-bupati-jayawijaya-mari-ciptakan-pilkada-damai/,https://pbs.twimg.com/media/DguHHO9UEAAQF30.jpg,,0,1,WordPress.com,138,53,1,,5/16/2017,Jayapura,Website Berita Lintas Papua,,,View
6/27/2018,@seputarjabar,Seputar Jabar,"Menang Hasil Quick Count Pilkada Jawa Barat, Ridwan Kamil : Terima Kasih Ya Allah Atas PertolonganMU - Tribunnews",1.01205E+18,http://dlvr.it/QYkKrN,,,0,0,dlvr.it,1182,47,4,,4/16/2012,Jawa Barat,Informasi Seputar Jawa Barat,,,View
6/27/2018,@HYbiting,Helmi Yulianto,Kesabaran itu penting sepenting hasil real count Pilkada 2018,1.01205E+18,,,,0,0,Twitter for Android,2,56,0,,7/12/2017,"Jakarta Pusat, DKI Jakarta",Mengharap Ridho Alloh SWT,,,View
6/27/2018,@BachtiarLiem,Webindo.id,"Hasil Quick Count Populi Center pada Pilkada Jabar, Sumsel, dan Sulsel",1.01205E+18,https://www.webindo.id/newsprovinsi/2018/06/27/hasil-quick-count-populi-center-pada-pilkada-jabar-sumsel-dan-sulsel/,,,0,0,WordPress.com,160,227,2,,11/5/2009,Jakarta,http://webindo.id Porta Bisnis Barometer #1 Pasar Indonesia,http://wp.me/1lGlz,,View
6/27/2018,@bjmnewsupdate,Banjarmasin News,– Menteri Agama (Menag) Lukman Hakim Saifuddin bersyukur bahwa pemilu tahun 2018 berjalan lancar dan... Banjarmasin News -,1.01205E+18,"http://Banjarmasinnews.com
https://banjarmasinnews.com/nasional/menag-bersyukur-pilkada-serentak-2018-tak-ada-isu-agama.html",https://pbs.twimg.com/media/DguGqKoUEAAIaPZ.jpg,,0,0,newsbanjarmasin,844,7,32,,6/5/2014,"Kalimantan Selatan, Indonesia",Berita Banua Terkini Dari Netizen News Banjarmasin FB : https://www.facebook.com/bjmnewsupdate/,http://www.banjarmasinnews.com,,View
6/27/2018,@justinfogarut,Just Info Garut,Paslon No Urut 1 Dan 2 Bersaing Ketat Pada Perolehan Suara Pilkada Garut – G-NATIONAL,1.01205E+18,http://www.g-national.com/2018/06/27/paslon-no-urut-1-dan-2-bersaing-ketat-pafa-perolehan-suara-pilkada-garut/,,,0,0,Twitter for Android,334,235,2,,11/23/2012,HP: 082118008889. PIN D6A0CE5D,Portal Berita Seputar Garut. Facebook JUST INFO GARUT,,,View
6/27/2018,@radar_malang,radar_malang,Persentase Kemenangan Kang Emil-Uu Lampaui Margin of Error – Pilkada Serentak 2018,1.01205E+18,https://goo.gl/LzWbE2,https://pbs.twimg.com/media/DguGhwGUwAAntPw.jpg,,0,0,dlvr.it,103738,516,127,,3/18/2012,"Jalan Kawi 11B, Kota Malang",Akun resmi Jawa Pos Radar Malang - online@radarmalang.id - 0341363700 - Fax 0341348638,http://www.radarmalang.id,,View
6/27/2018,@kabar_bolaindo,KABAR BOLAINDONESIA,Skuat Arema Ikut Coblosan Pilkada Malang,1.01205E+18,http://dlvr.it/QYkJlh,,,0,0,dlvr.it,1760,112,4,,12/6/2012,INDONESIA,Memberikan informasi mengenai persepakbolaan di Indonesia dari berbagai sumber.,,,View
6/27/2018,@BachtiarLiem,Webindo.id,"Hasil Perolehan Sementara Desk Pilkada, Pasangan AZAM Unggul di Aceh Selatan",1.01205E+18,https://www.webindo.id/newsprovinsi/2018/06/27/hasil-perolehan-sementara-desk-pilkada-pasangan-azam-unggul-di-aceh-selatan/,https://pbs.twimg.com/media/DguFxfPV4AAPPuS.jpg,,0,1,WordPress.com,160,227,2,,11/5/2009,Jakarta,http://webindo.id Porta Bisnis Barometer #1 Pasar Indonesia,http://wp.me/1lGlz,,View
6/27/2018,@carilowongan,Lowongan Kerja Indo,"Demokrat Raih Hasil Positif di Pilkada, SBY: Tidak Meleset Target  #carilowongan",1.01205E+18,https://www.jawapos.com/read/2018/06/28/223418/demokrat-raih-hasil-positif-di-pilkada-sby-tidak-meleset-target,,,0,0,Microsoft PowerApps and Flow,77696,82,319,,1/30/2010,Jakarta,"Berita lowongan kerja terbaru Jakarta, Bandung, Surabaya, Medan dan kota lainnya. Download aplikasi utk ponsel & tablet di App Store: http://bit.ly/1MYP67T",http://www.facebook.com/pages/Komunitas-Lowongan-Kerja-Online-Pencari-Kerja/206029136099783,,View
6/27/2018,@brandlym_,unfoll. jan block,"Tersangka Korupsi Unggul di Pilkada Tulungagung, Ini Kata Tim Pemenangan dari Pesaingnya",1.01205E+18,http://dlvr.it/QYkHdN,https://pbs.twimg.com/media/DguFYPKU8AYfBX4.jpg,,0,0,dlvr.it,254,417,0,,12/16/2016,,브랜뉴뮤식 - 임영민,,,View
6/27/2018,@jawapos,Jawa Pos,"Demokrat Raih Hasil Positif di Pilkada, SBY: Tidak Meleset Target",1.01205E+18,http://jawapos.com/n/223418,,,0,1,Jawapos.com auto tweet,42112,240,146,✅,3/16/2014,"Gedung Graha Pena Lt.9, Jl. Raya Kebayoran Lama No. 12, Kebayoran Lama, Jakarta Selatan, Indonesia 12210",Official Twitter Account of Jawa Pos | The Biggest Newspaper in Indonesia | Unduh Apps JawaPos disini http://bit.ly/2Km5iSp,https://jawapos.com,,View
6/27/2018,@IrfantoRodhi,www.policewatch.news,YANI - JUARSAH UNGGUL SEMENTARA PILKADA MUARAENIM,1.01205E+18,https://www.policewatch.news/2018/06/yani-juarsah-unggul-sementara-pilkada.html,,,0,0,Facebook,801,1888,0,,11/6/2014,"DKI Jakarta, Indonesia",WA : 081283222280,http://www.policewatch.news,,View
6/27/2018,@jonathan_erwan,☕ Joe® 🐸,"Banyak kampret yg ngira gw orang PDIP, padahal ngeliat banteng aja cuma di bonbin.. Etdah... Gw non partisan..!! Tpi memang menarik kalo mengikuti hasil kaderisasi PDIP di pilkada serentak 2018 ini Banteng loyo di jawa, cma menang di Jateng kandang sndri",1.01205E+18,,,,1,5,Twitter for Android,1526,1445,4,,3/27/2011,"Yogyakarta, Indonesia",Jazz to die..,,,View
6/27/2018,@carilowongan,Lowongan Kerja Indo,"Pilkada Serentak 2018, Rangga Smash Harapkan Ini Pada Pemimpin Baru Jawa Barat  #carilowongan",1.01205E+18,https://www.tabloidbintang.com/extra/feature/read/104591/pilkada-serentak-2018-rangga-smash-harapkan-ini-pada-pemimpin-baru-jawa-barat,,,0,0,Microsoft PowerApps and Flow,77696,82,319,,1/30/2010,Jakarta,"Berita lowongan kerja terbaru Jakarta, Bandung, Surabaya, Medan dan kota lainnya. Download aplikasi utk ponsel & tablet di App Store: http://bit.ly/1MYP67T",http://www.facebook.com/pages/Komunitas-Lowongan-Kerja-Online-Pencari-Kerja/206029136099783,,View
6/27/2018,@CirilongCity,#CakIminUntukIndonesia,Hasil Pilkada Serentak 2018 dan Kemenangan Parpol Berdasarkan Hasil Quick Count ...👍,1.01205E+18,,https://pbs.twimg.com/media/DguE5D4VMAI0mdo.jpg,,3,3,Twitter for Android,4848,333,0,,3/6/2017,,DesaKU yang Permai ...🙏,,,View
6/27/2018,@IrfantoRodhi,www.policewatch.news,Cik Ujang - H Haryanto Unggul 43 Persen Hitumgan Sementara Pilkada Lahat,1.01205E+18,https://www.policewatch.news/2018/06/cik-ujang-h-haryanto-unggul-43-persen.html,,,0,0,Facebook,801,1888,0,,11/6/2014,"DKI Jakarta, Indonesia",WA : 081283222280,http://www.policewatch.news,,View
6/27/2018,@_InfoBekasi,Info Bekasi,8 WNA Pantau Pilkada di Kota Bekasi -  -,1.01205E+18,"http://Kompas.com
http://KOMPAS.com
https://ift.tt/2MuW9rn",,,0,0,IFTTT,120621,39946,16,,11/15/2013,"Bekasi, Jawa Barat",Informasi seputar kota bekasi follow @_infobekasi | iklan & media partner kerjasamaiklan@gmail.com,,,View
6/27/2018,@carilowongan,Lowongan Kerja Indo,Tipe Pemilih dalam Pilkada Tiga Provinsi di Pulau Jawa  #carilowongan,1.01205E+18,http://www.tribunnews.com/nasional/2018/06/28/tipe-pemilih-dalam-pilkada-tiga-provinsi-di-pulau-jawa,,,0,0,Microsoft PowerApps and Flow,77696,82,319,,1/30/2010,Jakarta,"Berita lowongan kerja terbaru Jakarta, Bandung, Surabaya, Medan dan kota lainnya. Download aplikasi utk ponsel & tablet di App Store: http://bit.ly/1MYP67T",http://www.facebook.com/pages/Komunitas-Lowongan-Kerja-Online-Pencari-Kerja/206029136099783,,View
6/27/2018,@MalukuUtara_ID,MALUKU UTARA🇮🇩,Polda Maluku Gelar Doa Bersama Jelang Pilkada Serentak  #lelemuku #kotaambon #provinsimaluku,1.01205E+18,https://goo.gl/fb/bG8Cst,,,0,0,Google,226,28,0,,2/9/2016,Sofifi,Portal Informasi Provinsi Maluku Utara,http://malukuutara.lelemuku.com,,View
6/27/2018,@OngenAv,@ongen Av,Bupati dan Wabup Himbau Agar Masyarakat Dapat Menjaga Ketentraman dan Keamanan Selama Proses Pilkada Berlangsung,1.01205E+18,http://www.halmaheraselatankab.go.id/index.php/2018/06/27/bupati-dan-wabup-himbau-agar-masyarakat-dapat-menjaga-ketentraman-dan-keamanan-selama-proses-pilkada-berlangsung/,,,0,0,Facebook,98,318,0,,3/27/2012,Bacan Halmahera Selatan,,http://auravideobacan.wordpress.com,,View
6/27/2018,@pojokjogja1945,PojokJogja.com,Sekjen PDIP: Pilkada Jadi Tolak Ukur Kekuatan Pilpres 2019 #berita #Nasional #PojokJogja #Indonesia,1.01205E+18,http://www.pojokjogja.com/news/nasional/2018/06/28/sekjen-pdip-pilkada-jadi-tolak-ukur-kekuatan-pilpres-2019/,,,0,0,pojokjogja share,416,36,0,,11/30/2016,"Yogyakarta, Indonesia",,http://www.pojokjogja.com,,View
6/27/2018,@Wadi_Njonk,Wadi N'jonk,Hasil Quickcount @saifulmujani Pilkada Kalbar 2018.,1.01205E+18,,https://pbs.twimg.com/media/DguEMcNUcAA0Lq8.jpg,,0,0,Twitter for iPhone,54,195,0,,6/24/2015,,,,,View
6/27/2018,@Heru7310,EBLM... Kesadaran Tanggung Jawan Bersatu Menang,"Quick Count Pilkada Jabar dari 2 Lembaga, Pemenangnya Asyik",1.01205E+18,http://www.portal-islam.id/2018/06/quick-count-pilkada-jabar-dari-2.html,,,0,0,Twitter for Android,236,104,0,,12/3/2016,Indonesia,Mustahil mendapat kedamaian dengan pembiaran para pemeluk agama menista dan menghina agama yang bukan agamanya.,,,View
6/27/2018,@jktobservernews,The Jakarta Observer,"Menang Hitung Cepat Pilkada, Ridwan Kamil dan Khofifah Nyatakan Dukung Jokowi Pilpres",1.01205E+18,http://dlvr.it/QYkFHc,https://pbs.twimg.com/media/DguDFhQUYAAI93p.jpg,,0,0,dlvr.it,31,58,0,,5/21/2015,Jakarta,Jakarta Breaking News & Opinion,http://www.jakartaobserver.com,,View
6/27/2018,@angkoro_gheni,specter atheist,"Beda lah..... Yang satu minta ijin, minta Restu..... (jawani) Yang lain di pecat, trus nyerang pemerintah... (kurang ajar)",1.01205E+18,http://news.detik.com/read/2018/06/27/185803/4086670/10/beda-nasib-2-mantan-menteri-jokowi-di-pilkada-2018?utm_source=facebook&utm_medium=oa&utm_content=detikcom&utm_campaign=cmssocmed,,,0,0,Facebook,117,311,0,,10/17/2012,DjawaDwipa_NKRI_SoutheastAsia,nasionalkomunis-sosialisme. pluralisme. everyone can live free. live without intimidation. no fear. no human rights violations.,,,View
6/27/2018,@Gerson_BOGRES,٭ Gerson Sumolang,Dari @CNNIndonesia tertanggal 4 Januari 2018 mengabarkan bahwasanya Bpk. @RahmayadiEdy menyatakan tidak akan mundur dan melepas jabatannya sebagai Ketua Umum @PSSI apabila terpilih menjadi @GUBERNUR_SUMUT pada @pilkada @KPU_ID 2018. #sepakbola #Indonesia cc: @infosuporter,1.01205E+18,,https://pbs.twimg.com/media/DguCTtsVQAA_kAj.jpg,,4,3,Twitter for Android,5297,1294,2,,10/17/2013,"Kota Surabaya, Jawa Timur",Arek Suroboyo Bonek Persebaya | Pecinta Sepakbola Belanda di Surabaya @Oranje_Surabaya,,,View
6/27/2018,@SabeenaSepti,Sabeena,"Reaksi sekjen PDIP Kalah di berbagai pilkada serentak 2018 #QuickCount “Ridwan Kamil” Sumut #PPPSapuBersihJawa Djarot Khofifah ""Gus Ipul"" ""Pak Djarot"" #KhofifahEmilMenang PDIP #P3MenangkanJawa #PlisJanganDicopas",1.01205E+18,https://youtu.be/RRwHz5p7kGI,,,0,0,Twitter Web Client,56,52,0,,4/10/2018,"Jakarta Pusat, DKI Jakarta",Loe Peduli nasib bangsa loe? Ingin negara ini lebih baik sekaligus korupsi perlahan musnah? Follow gue,,,View
6/27/2018,@SMABontang,SMA Bontang,"Fenomena ""Strong Voters"", Sumbang Kemenangan di Pilkada",1.01205E+18,http://dlvr.it/QYkD8s,,,0,0,dlvr.it,323,43,16,,9/25/2012,,Komunitas ABG - Anak SMU SMA Se Bontang - Join US!,,,View
6/27/2018,@SabeenaSepti,Sabeena,"Reaksi NETIZEN Artis dan Pemerintah soal pilkada serentak 2018 yang AMAN #QuickCount “Ridwan Kamil” Sumut #PPPSapuBersihJawa Djarot Khofifah ""Gus Ipul"" ""Pak Djarot"" #KhofifahEmilMenang PDIP #P3MenangkanJawa #PlisJanganDicopas",1.01204E+18,https://youtu.be/E1Lf84K-NYA,,,0,0,Twitter Web Client,56,52,0,,4/10/2018,"Jakarta Pusat, DKI Jakarta",Loe Peduli nasib bangsa loe? Ingin negara ini lebih baik sekaligus korupsi perlahan musnah? Follow gue,,,View
6/27/2018,@TelikSandiID,TelikSandi Indonesia,LSI: Herman Deru-Mawardi Yahya Pemenang Pilkada Sumsel,1.01204E+18,http://dlvr.it/QYkByq,https://pbs.twimg.com/media/DguAlFLUwAEPQ_E.jpg,,0,1,dlvr.it,7979,27,3,,1/28/2014,Indonesia,intelijen Temlen | hanya muncul sesekali,,,View
6/27/2018,@kangDed18255164,kang Dede,LSI: Herman Deru-Mawardi Yahya Pemenang Pilkada Sumsel,1.01204E+18,http://dlvr.it/QYkBy5,https://pbs.twimg.com/media/DguAk-dU0AA4mhC.jpg,,0,0,dlvr.it,27,13,1,,12/18/2016,"DKI Jakarta, Indonesia",#TangkapAhok #PenjarakanAhok,,,View
6/27/2018,@Menara62com,Menara62.com,LSI: Herman Deru-Mawardi Yahya Pemenang Pilkada Sumsel,1.01204E+18,http://dlvr.it/QYkBsZ,https://pbs.twimg.com/media/DguAkuMUcAAXfBO.jpg,,0,0,dlvr.it,1335,2913,1,,12/23/2016,"DKI Jakarta, Indonesia",http://Menara62.com merupakan portal media online yang menyajikan kabar tepercaya.,,,View
6/27/2018,@enewsID,E-News,"Indonesia Riuh Pilkada, Asgardia Lantik Presiden Pertama – Tekno",1.01204E+18,http://dlvr.it/QYk9v6,https://pbs.twimg.com/media/Dgt_2AGUEAAKE__.jpg,,0,0,dlvr.it,2735,101,0,,7/25/2015,"Jakarta Timur, DKI Jakarta",Update Berita Fakta Indonesia,http://www.thesunindonesia.com,,View
